ID,Firstname,Lastname,Picture,Photographer,Gender,Birthdate,CurrentParty,City,Zipcode,Facebook,Homepage,Instagram,Twitter,Profession,Education,LeisureInterest,PoliticsInterest,Slug
43,Sigrid,Friis,43-sigrid-friis-a-302.jpg,Kim Vadskær,F,1994-10-20T00:00:00,Radikale Venstre,Frederiksberg,2000,https://www.facebook.com/SigridFriis.RadikaleVenstre/,https://www.radikale.dk/mennesker/sigrid-friis/,https://www.instagram.com/sigridfriis_/,https://twitter.com/Sigridfriis,Privat ansat/selvstændig,Kandidat-/masteruddannelse,Konsulent i Dansk Fjernvarme. Tidl. ansat i Miljøministeriets kontor for Cirkulær Økonomi og Miljøstyrelsens kontor for Jord & Affald. Tidl. Forretningsudvalgs- og Hovedbestyrelsesmedlem i Radikale Venstre samt tidl. formand for Radikal Ungdom. Vinder af EU-prisen Women of Europe. Cand.scient.pol fra Københavns Universitet. ,"Jeg stiller op, fordi jeg vil gøre en forskel for den næste generation. Jeg er frustreret over, at vi ikke tager grundlæggende fat om helt centrale spørgsmål. Hvilken klode skal de næste generationer leve på? Vi skal prioritere dem nu! Vi kan stadig nå at leve op til vores forpligtelser, nå vores klimamål og prioritere naturen og miljøet helt anderledes end i dag. Men det kræver, at vi handler nu.",43-sigrid-friis
35,Helle Laursen,Petersen,35-helle-laursen-petersen-a-109.jpg,Vita Ringberg Korsgaard,F,1964-04-24T00:00:00,Det Konservative Folkeparti,Kalundborg,4400,https://www.facebook.com/HeLPRV21,www.hellelaursenpetersen.dk,https://www.instagram.com/hellelaursen/,,Byråds- eller regionsrådsmedlem,Kandidat-/masteruddannelse," Igennem de sidste 21 år har jeg været selvstændig og arbejdet som IT-konsulent. Ud over mit arbejde er jeg folkevalgt politiker i Region Sjælland for Det Konservative Folkeparti. Min store interesse for politik betyder, at jeg nu stiller op til Europa Parlamentet","Jeg er opvokset i en konservativ familie, så Det Konservative Folkeparti ligger mig nært med respekt for individet. Jeg bor på Røsnæs med min mand Jesper.",35-helle-laursen-petersen
57,Sissel Van,Run-Kvist,57-sissel-van-run-kvist-a-558.jpeg,,F,1987-11-15T00:00:00,Radikale Venstre,Bruxelles,1050,https://www.facebook.com/SisselKvist/,https://www.radikale.dk/mennesker/sissel-van-run-kvist/,https://www.instagram.com/sissel_vanrunkvist/,https://twitter.com/sissel_kvist,Offentligt ansat,Kandidat-/masteruddannelse,"2017-: Politisk Rådgiver, ALDE Group/Renew Europe
2016-17: Head of Client Administration and Customer Due Diligence, NBWM
2016: KYC/AML Analyst, KYCNet
2015: Kandidatgrad i International Business and Politics, CBS
2012: Bachelor i International Business and Politics, CBS","Jeg hedder Sissel van Run-Kvist og bor med min hollandske mand og vores søn i Bruxelles, hvor jeg arbejder med sundhedspolitik.

Jeg er EP-kandidat, fordi jeg er overbevist om at EU, vores sammenhold og samarbejde er den eneste måde, vi kan løse de store udfordringer og sikre fred og stabilitet for fremtidige generationer. Jeg er din stemme, for et grønt, frit og stærkt Europa. Det er der brug for",57-sissel-van-run-kvist
119,Lars Høyer,Holmqvist,119-lars-hoeyer-holmqvist-a-932.jpg,,M,1978-02-27T00:00:00,Liberal Alliance,Rudersdal,2970,https://www.facebook.com/LarsHoeyerHolmqvist/,https://linktr.ee/Lars_Hoyer_Holmqvist,https://www.instagram.com/lars_hoyer_holmqvist/,https://twitter.com/LarsHHolmqvist,Offentligt ansat,Kandidat-/masteruddannelse,"Lektor i Erhvervøkonomi, historie og samfundsfag 
Chefanalytiker på ESTALDO.COM
Redaktør på forlaget Columbus 
Tidligere uddannelsesleder på Espergærde Gymnasium og Ordrup Gymnasium 
Lederuddannet ","Min motivation for at stille op hviler på følgende. 
Som far til to piger på 11 år og 16 år ønsker jeg, at de vil opleve samme frihed, fred og tryghed i Europa, som da jeg selv var ung i 1990’erne. Jeg vil kæmpe for fred, frihed og for at EU’s fokus skal være at sætte både det enkelte menneske og nationalstaterne fri. 
",119-lars-hoeyer-holmqvist
79,Rikke,Lauritsen,79-rikke-lauritsen-a-834.jpg,,F,1980-04-13T00:00:00,SF - Socialistisk Folkeparti,Ixelles,1050,https://www.facebook.com/RikkeLauritsenSF,https://www.stemrikke.dk/,https://www.instagram.com/rikke.lauritsen,https://www.twitter.com/LauritsenRikke,Offentligt ansat,Kandidat-/masteruddannelse,"Jeg har været kommunalpolitiker og lavet en masse græsrodsaktivisme. Arbejdet med folkeoplysning, diplomati, arbejdsmiljø og ledelse. Nu arbejder jeg for Margrete Auken i Europa-Parlamentet. ","Jeg kæmper for, at mine børn skal have en fremtid uden klimakollaps. Vi skylder de kommende generationer at gøre alt, hvad vi kan for at stoppe klima- og naturkrisen. EU skal gå forrest. Selvom vi ikke fylder meget, har vi stor magt og et enormt ansvar. Klima-, miljø- og forbrugerbeskyttelse samt arbejdstager- og borgerrettigheder skal komme før landbrugs- og industriinteresser. ",79-rikke-lauritsen
14,Ulla,Tørnæs,14-ulla-toernaes-a-847.jpeg,,F,1962-09-04T00:00:00,"Venstre, Danmarks Liberale Parti",Holstebro,7500,https://www.facebook.com/ullatoernaes.dk,https://www.ullatoernaes.dk,https://www.instagram.com/ullatornaes,https://www.twitter.com/Ulla_Tornaes,Leder,Bachelor-/diplomuddannelse,"Medlem af Folketinget 1994-2014 & 2019-2022
Venstres første kvindlige politiske ordfører 1998-2001
Minister i alle Venstre-ledede regeringen siden 2001
Venstres spidskandidat til EP-valg 2014
Medlem af EP 2014-2016
2023- professionelt bestyrelsesmedlem",Jeg brænder for det europæiske samarbejde. Sammen er vi stærkere og sammen kan vi skabe vigtige forandringer til gavn for danskerne og Europa. Med krig i Europa og med store globale klimaudfordringer er der brug for et stærkt Europa. Min baggrund og min erfaring fra mange år i dansk politik som medlem af Folketinget og minister kan jeg sikre Danmark indflydelse i EuropaParlamentet.,14-ulla-toernaes
33,Natasja Bruun,Knudsen,33-natasja-bruun-knudsen-a-102.jpeg,Andreas Houmann,F,1985-11-23T00:00:00,Det Konservative Folkeparti,Assens,,https://www.facebook.com/profile.php?id=100068421503101,,,,Offentligt ansat,Bachelor-/diplomuddannelse,,Min motivation for mit engagement er; at alle danskere skal kunne leve i en tryg verden. ,33-natasja-bruun-knudsen
127,Annette,Giuranna,127-annette-giuranna-a-49.jpg,,F,1982-10-18T00:00:00,Danmarksdemokraterne ‒ Inger Støjberg,Gråsten,6300,facebook.com/people/EP-kandidat-for-Danmarksdemokraterne-Annette-Giuranna,,,,Offentligt ansat,Kandidat-/masteruddannelse,"Jeg er uddannet fra Århus Universitet DPU med en cand.pæd. I pædagogisk psykologi. Jeg har 20 års erfaring indenfor et bredt felt; B&U- psykiatri, Socialpsykiatri, kommunal Familiebehandling, Familieretshuset, Politiet, og haft forskellige roller så som konsulent og Leder. Jeg er tilknyttet adskillige Professionshøjskoler/diplomuddannelser som censor rundt i DK og freelance som ledelseskonsulent.","Jeg stiller op til Europa-Parlamentet for Danmarksdemokraterne, fordi jeg grundlæggende mener, at EU er blevet for stort og beslutningerne er kommet for langt væk fra danskernes hverdag. Det medfører, at direktiver skaber forstyrrende og unødige indgreb i danskernes hverdagsliv, som ikke tjener et berigende formål for danskerne, som vi er flest. EU skal gavne DK, eller begrænses i sin kompetence. ",127-annette-giuranna
130,Anton Rosenstrøm,Laursen,130-anton-rosenstroem-laursen-a-669.jpg,,M,1998-09-29T00:00:00,Danmarksdemokraterne ‒ Inger Støjberg,,,,,,,Ikke oplyst,Ikke oplyst,,,130-anton-rosenstroem-laursen
179,Bob Richard,Nielsen,179-bob-richard-nielsen-a-336.jpg,,M,1967-08-01T00:00:00,Danmarksdemokraterne ‒ Inger Støjberg,Væggerløse,4873,https://www.facebook.com/profile.php?id=1183286523,,,,Byråds- eller regionsrådsmedlem,Bachelor-/diplomuddannelse,,For at fastholde den danske kultur.,179-bob-richard-nielsen
107,Mikael,Hertig,107-mikael-hertig-a-621.jpeg,Selvportræt Mikael Hertig,,,Alternativet,,,,,,,Offentligt ansat,Kandidat-/masteruddannelse,"2017 --- >Folkepensionist, seniorforsker i ""Administrativ forskelsbehandling af grønlændere i Dannmark
Enkemand siden 2006, To voksne børn. Har børnenørn 
Ismand, stiftede Underground Ice Cream sammen med 3 andre
Medlem af politiske partier: Først Radikale, derefter Socialdemokratiet, og siden SF.
Efter tilbagevenden fra Grønland 2017 meldte jeg migf 2022 ind i Alternativet

 ","EU bliver i den kommende tid noget andet, end det før var. Vi frygter et meget mere højreorienteret EU. Erfaring som embedsmand og deltager i politik viser, at vejene til indflydelse ikke bare er de åbne, men også de skjulte og lobbyprægede",107-mikael-hertig
17,Carsten,Kissmeyer,17-carsten-kissmeyer-a-409.jpeg,Venstre,M,1953-05-22T00:00:00,"Venstre, Danmarks Liberale Parti",Ikast,7430,http://www.facebook.com/carstenkissmeyer,http://www.carstenkissmeyer.dk,http://www.instagram.com/carstenkissmeyer,http://www.twitter.com/ckissmeyer,Udenfor arbejdsmarkedet,Kandidat-/masteruddannelse,"Med ca. 15 års erfaring som direktør for en stor uddannelsesinstitution, 24 år som byrådsmedlem (heraf 16 år som borgmester), 4 år som regionsmedlem og yderligere 4 år som folketingsmedlem, bringer jeg en bred vifte af erfaringer med mig. Jeg har også aktivt deltaget i udvalg og bestyrelser i relation til EU.","Jeg har været kommunalpolitiker, borgmester, regionsrådsmedlem, folketingsmedlem og haft en tæt kontakt med erhvervslivet - alle steder kan jeg se at EU spiller en stor rolle - i særdeleshed for mine hovedprioriteter til det kommende EP-valg",17-carsten-kissmeyer
126,Karen Lia,Fromm-Christiansen,126-karen-lia-fromm-christiansen-a-304.png,,F,1983-03-07T00:00:00,Danmarksdemokraterne ‒ Inger Støjberg,Esbjerg,6700,,,,,Privat ansat/selvstændig,Gymnasial uddannelse,,"Ingenting kommer ud af ingenting. - Hvis man ønsker at forandre noget, så må man starte med sig selv. Jeg synes efterhånden efter fylder for meget i hverdagen, men hvis jeg ikke gør noget ved min antagelse, så ændre intet sig. ",126-karen-lia-fromm-christiansen
62,Per,Clausen,62-per-clausen-a-169.png,Lisette Cabre,M,1955-02-20T00:00:00,Enhedslisten – De Rød-Grønne,Aalborg ,,https://facebook.com/per.clausen.908,https://enhedslisten.dk,https://instagram.com/per.clausen.908,https:twitter.com/perclausen3,Udenfor arbejdsmarkedet,Kandidat-/masteruddannelse,"Jeg har arbjedet med alt muligt i mit liv. Jeg har været fabriksarbejder, selvstændig, underviser, folketingsmedlem, fagforeningsformand, rådmand og meget andet. Jeg har derfor en meget alsidig baggrund, som gør, at jeg har oplevet, hvordan lovgivning påvirker vores liv mange forskelige steder i samfundet. ","Jeg opgav en fantastisk post som rådmand for Klima og Mijø, fordi jeg synes, det er helt afgørende, at vi får sat et markant rødt og grønt aftryk på politikken i EU. EU-parlamentet spiller en mere og mere afgørende rolle - og derfor er det utroligt vigtigt at være repræsenteret der, hvis vi skal påvirke udviklingen i Europa og modvirke konsekvenserne af den truende højredrejning.",62-per-clausen
112,Carsten,Normann,112-carsten-normann-a-123.jpeg,,M,1962-12-18T00:00:00,Liberal Alliance,Hinnerup,8382,https://www.facebook.com/profile.php?id=61551815864043,,https://www.instagram.com/carstennormann/,,Ikke oplyst,Ikke oplyst,,,112-carsten-normann
97,Karoline,Lindgaard,97-karoline-lindgaard-a-783.jpg,Alternativet,F,2001-01-29T00:00:00,Alternativet,København N,2200,https://www.facebook.com/karoline.alternativet,https://www.karolinelindgaard.dk/,https://www.instagram.com/karolinelindgaard/,https://twitter.com/KaroLindgaard,Studerende,Bachelor-/diplomuddannelse,,,97-karoline-lindgaard
105,Yurdal,Cicek,105-laes-mere-a-891.jpg,,M,1978-07-30T00:00:00,Alternativet,Næstved,4700,https://www.facebook.com/yurdal.cicek,www.cicek.dk,https://www.instagram.com/cicekyurdal/,https://twitter.com/CicekYurdal,Privat ansat/selvstændig,Bachelor-/diplomuddannelse,"Erfaringer
2019-2024: Underviser i voksen- og erhvervsuddannelser.
2018-2019: Underviser i fri-og folkeskolerne.
2012-2017: Efterskoleforstander. Ledelse, dannelse, økonomistyring.
2010-2012: Gymnasielærer i Grønland.

Frivilligt arbejde
2024-2028: Lægdommer
2021-nu : Bestyrelsesmedlem i Amnesty Int. Danmark
2022-nu : Bestyrelsesmedlem i Refugees Welcome
","Jeg stiller op for EP-valget, fordi jeg gerne vil markere EU`s vigtig rolle i verden for en retfærdig og bæredygtig fremtid. Jeg kan bidrage til EP`s virke ved at bruge mine kompetencer i netværksopbygning, ledelse, dannelse og organisatorisk indsigt. Jeg kan organisere begivenheder, seminarer eller kampagner for at øge bevidstheden og mobilisere støtte fra offentligheden.",105-yurdal-cicek
73,Christian Schmidt,Jacobsen,73-christian-schmidt-jacobsen-a-397.png,,M,1992-11-28T00:00:00,Enhedslisten – De Rød-Grønne,København,2450,https://www.facebook.com/profile.php?id=61556118285845,,,https://twitter.com/JacobsenSchmidt,Privat ansat/selvstændig,Kandidat-/masteruddannelse,"Kandidat i Socialvidenskab og Pædagogik & Uddannelsesstudier fra Roskilde Universitet.

Politisk aktiv i Enhedslisten siden 2018 med flere midlertidige ansættelser i partier. Mellem 2015-2018 var jeg aktiv i forskelligt frivilligt socialt arbejde bl.a. i Red Barnet Ungdom.

I dag arbejder jeg som uddannelseskonsulent med at skabe stærke erhvervsuddannelser indenfor velfærdsområdet.","Jeg er 31 år. Bor i København, men er oprindeligt fra Odense. Bor med min kone Celine og vores datter Ellie på 2 år.

Jeg har fundet stor personlig mening i at engagere mig politisk for at skabe et mere grønt, retfærdigt og lige samfund. Og så føler jeg et ansvar for at gøre mit til, at verden bliver et bedre sted at være. Derfor stiller jeg op.",73-christian-schmidt-jacobsen
4,Asser,Mortensen,4-asser-mortensen-a-86.jpg,,M,1978-12-29T00:00:00,Socialdemokratiet,Aalborg,9000,https://www.facebook.com/Assermorten,https://asser-mortensen.dk/,https://www.instagram.com/asser_mortensen/,,Privat ansat/selvstændig,Kandidat-/masteruddannelse,"I mere end et årti har jeg drevet min egen virksomhed, og arbejdet med internationale projekter. Derudover har jeg været direktør for Elbilforeningen og forpligtet mig til den grønne omstilling.
Ved siden af mit arbejde har jeg fungeret som Danmarks konsul for Moldova i 8 år, hvor jeg har opbygget solid international erfaring. Et frivilligt stykke arbejde, som jeg påtog mig for at hjælpe andre.","Jeg er vokset op på Sjælland, men har de sidste 15 år boet i Nordjylland med min familie. Siden min ungdom har jeg haft en passion for europæisk og internationalt samarbejde.
Jeg tror på, at vi sammen kan forbedre vores miljø og natur i Europa. Jeg kæmper for et trygt og sikkert Europa, hvor fællesskabet styrker vores uafhængighed og beskyttelse mod diktatoriske lande.",4-asser-mortensen
91,Pia,Lieberknecht,91-pia-lieberknecht-a-274.JPG,Birthe Vembye,F,1978-07-22T00:00:00,SF - Socialistisk Folkeparti,Aarhus V,,,,,,Ikke oplyst,Ikke oplyst,,,91-pia-lieberknecht
83,Taner,Genc,83-taner-genc-a-365.jpg,,M,1985-10-01T00:00:00,SF - Socialistisk Folkeparti,Ballerup,2750,https://www.facebook.com/tanergencSF,,https://www.instagram.com/_tanergenc/,https://twitter.com/_tanergenc,Byråds- eller regionsrådsmedlem,Kandidat-/masteruddannelse,"Koordinerende sagsbehandler | afklaring og beskæftigelse
Lyngby – Taarbæk Kommune Jobcenter 2022 – nu

Medlem kommunalbestyrelsen i Ballerup 2021 - nu

Børnesagkyndig forældrerådgiver| Familieretshuset 2021–2022
Teamkoordinator/Sagsbehandler| Integrationsteam Sorø Kommune 
Jobcenter 2017 –2020 

Ålborg Universitet / 2012-2015
Kandidatuddannelsen i Socialt Arbejde
","Jeg stiller op til EU-valg, fordi jeg drømmer om et EU og en verden uden krig og fattigdom, hvor klimakrisen er højt prioriteret. Jeg mener, at EU har brug for et nyt, ambitiøst flertal, der kæmper for en grøn fremtid, demokrati, frihed, solidaritet og internationalt samarbejde. Jeg vil kæmpe for et grønt og socialt Europa, der sætter mennesker før markedet og passer på vores planet.",83-taner-genc
90,Anders,Bøge,90-anders-boege-a-657.jpg,,M,1959-07-31T00:00:00,SF - Socialistisk Folkeparti,S,,,,,,Ikke oplyst,Ikke oplyst,,,90-anders-boege
21,Thorbern Alexander,Klingert,21-thorbern-alexander-klingert-a-824.jpg,Thomas Howalt Andersen,M,1992-04-24T00:00:00,"Venstre, Danmarks Liberale Parti",København V,1799,https://www.facebook.com/profile.php?id=61553098795836,https://www.taklingert.dk/da,https://www.instagram.com/taklingert/,https://twitter.com/TAKlingert,Privat ansat/selvstændig,Kandidat-/masteruddannelse,"Navn: Thorbern Alexander Klingert

Alder: 31 år

Bosat: København

Job: konsulent indenfor global risikofinansiering  

Venstre: medlem af Europaudvalget siden 2020","Som liberal, er jeg overbevist om at vi bedst varetager Danmarks interesser i et trygt, grønt og stærkt Europa. Mit internationale udsyn var medfødt fra barnsben, da min mor er filippiner og min far dansk. I flere perioder har jeg boet, studeret og arbejdet i forskellige europæiske lande blandt andet England under den historiske Brexit afstemning, hvor min interesse for EU-politik blev antændt.",21-thorbern-alexander-klingert
149,Anders,Vistisen,149-anders-vistisen-a-960.jpg,,M,1987-11-12T00:00:00,Dansk Folkeparti,Vridsted,7800,https://www.facebook.com/AndersVistisenDF,https://danskfolkeparti.dk/,https://www.instagram.com/avistisen/,https://twitter.com/AndersVistisen,Europa-Parlamentariker,Kandidat-/masteruddannelse,"Uddannelse:                      Cand.jur., Aarhus Universitet
Privat karriere:                  Public Affairs Director, Grace Public Affairs
Politisk karriere:               2012-2014 : Juridisk rådgiver, Europa-Parlamentet
2014-2019 : Medlem af Europa-Parlamentet
2022-... : Medlem af Europa-Parlamentet","Jeg stiller op for at begrænse EU's magt over Danmark.
Vi ser at EU tilraner sig mere og mere magt på ganske væsentlige områder, og derved styrer imod Europas Forenede Stater, hvilket vil underminere Danmarks selvstændighed.
Det bekymrer mig i særlig stor grad at mine børn og de øvrige efterfølgende generationer skal vokse op i et land uden egentlig national selvstændighed.",149-anders-vistisen
